Date,Open,High,Low,Close,Volume,ETF_Open,ETF_High,ETF_Low,ETF_Close,ETF_Volume,STK_MA7,STK_MA21,STK_RSI,STK_MACD,ETF_MA7,ETF_MA21,ETF_RSI,ETF_MACD
2007-04-30,12.813,12.933,12.763,12.78,171930349,21.86,21.968,21.709,21.709,1041273,12.286857142857142,11.994904761904762,66.51184350619326,0.22038476233895388,21.700142857142858,21.351666666666667,67.40890624579967,0.24185420694200843
2007-05-01,12.753,12.852,12.621,12.739,148507151,21.772,21.817,21.638,21.817,3487055,12.442285714285715,12.034904761904762,72.25025176008909,0.24627828484261016,21.739428571428572,21.403333333333332,79.29799347408886,0.2428394188556524
2007-05-02,12.761,12.877,12.739,12.858,140893052,21.851,22.03,21.834,21.932,1496032,12.568428571428571,12.076095238095238,75.65853606867346,0.2732515200253296,21.80185714285714,21.455380952380953,77.57951816438063,0.25001769692069686
2007-05-03,12.896,12.99,12.808,12.859,160657926,22.047,22.163,21.958,22.145,1201913,12.699714285714284,12.112142857142857,86.22222155160497,0.2913501912365746,21.878285714285713,21.50952380952381,80.5256057093271,0.26978395241985353
2007-05-04,12.904,13.011,12.872,12.91,106532846,22.225,22.253,22.11,22.234,3317954,12.79985714285714,12.152047619047618,85.39458115693517,0.30627820781248793,21.944285714285712,21.562095238095235,79.31281237624952,0.28929558903691444
2007-05-07,12.942,13.363,12.934,13.309,240269953,22.181,22.262,22.163,22.209,714566,12.892999999999999,12.208428571428572,94.38488957560571,0.3463126571775206,21.989,21.609571428571428,77.16363557797011,0.29929136599858097
2007-05-08,13.245,13.467,13.244,13.455,218657961,22.135,22.305,22.118,22.297,2168250,12.987142857142857,12.27804761904762,94.75691071182236,0.3853788194187562,22.049,21.661238095238097,81.605112824949,0.3107320303873671
2007-05-09,13.436,13.698,13.433,13.686,200159564,22.181,22.386,22.135,22.269,6327248,13.11657142857143,12.355047619047618,96.01903879521142,0.4300217804975741,22.128999999999998,21.71247619047619,79.90196000096091,0.31392078988983485
2007-05-10,13.66,13.937,13.566,13.747,333857993,22.262,22.367,22.073,22.153,2680725,13.260571428571428,12.44504761904762,95.96491169144358,0.46496402316049235,22.176999999999996,21.76742857142857,71.55963232051151,0.30358809958675437
2007-05-11,13.772,13.977,13.673,13.926,181623757,22.11,22.395,22.11,22.395,2855077,13.413142857142857,12.546000000000001,95.69086588305761,0.501320891079752,22.243142857142857,21.823333333333334,77.9156320776556,0.3113378368183959
2007-05-14,14.048,14.085,13.86,14.007,181816520,22.457,22.457,22.209,22.287,791891,13.577142857142857,12.662761904761904,97.38651931984818,0.5305540965312563,22.26342857142857,21.873238095238094,71.09034205902489,0.3052461741159114
2007-05-15,14.033,14.11,13.636,13.77,266201390,22.314,22.457,22.2,22.253,3860576,13.700000000000001,12.760952380952382,86.3192176787022,0.528505421639629,22.266142857142857,21.913142857142855,66.28300546515763,0.294282664316345
2007-05-16,13.891,13.936,13.244,13.747,314369576,22.287,22.447,22.19,22.447,665120,13.76257142857143,12.864619047619048,81.6125283395735,0.5190427228312071,22.300142857142855,21.960047619047618,67.8086613126558,0.2978151547660737
2007-05-17,13.735,14.069,13.722,14.017,205483554,22.447,22.484,22.331,22.386,574122,13.842857142857143,12.980809523809523,82.91105058719428,0.5272523722225433,22.312857142857144,22.006666666666668,66.01636191049141,0.2923227737250791
2007-05-18,14.114,14.168,14.058,14.087,173116817,22.465,22.511,22.331,22.502,1589628,13.900142857142857,13.101190476190476,84.2325818861938,0.5332599052531055,22.34614285714286,22.05842857142857,75.79700646639019,0.29394187377871717
2007-05-21,14.123,14.399,14.09,14.337,178454750,22.554,22.714,22.484,22.598,1379645,13.98442857142857,13.22909523809524,87.72426759766773,0.5518326458866998,22.409714285714283,22.108714285714285,75.60655668295607,0.29951875417653895
2007-05-22,14.405,14.565,14.341,14.54,159634682,22.358,22.714,22.358,22.572,2176293,14.072142857142856,13.351238095238093,88.1925516645342,0.5762889794784147,22.435,22.159999999999997,72.28412185795415,0.29840071170558247
2007-05-23,14.602,14.728,14.419,14.459,254159331,22.633,22.689,22.475,22.493,4346562,14.136714285714286,13.471190476190475,85.05696705048314,0.5824209903610598,22.464428571428567,22.202047619047615,63.36405461820514,0.2878221802915206
2007-05-24,14.449,14.659,14.132,14.175,247469972,22.438,22.572,22.128,22.209,5438880,14.194571428571427,13.564809523809524,75.14910494946824,0.5579327254929201,22.458142857142857,22.22285714285714,49.16499620019369,0.25359886160196865
2007-05-25,14.341,14.569,14.282,14.549,176492317,22.253,22.413,22.209,22.395,2219093,14.309142857142856,13.654904761904763,74.89959797245209,0.5622233131262249,22.450714285714287,22.24661904761905,55.609167202335136,0.2387333114993062
2007-05-29,14.672,14.711,14.432,14.644,180070735,22.377,22.572,22.358,22.528,2666778,14.398714285714286,13.742904761904763,74.37474332052221,0.5667561289286578,22.471,22.277619047619048,56.78214868176737,0.23497559205705798
2007-05-30,14.639,15.225,14.538,15.211,412371353,22.358,22.724,22.287,22.698,2534048,14.559285714285712,13.858666666666666,77.47747708660015,0.6090794902675594,22.499,22.324714285714286,61.62601579253978,0.2429149789093472
2007-05-31,15.377,15.642,15.308,15.519,361617762,22.784,22.845,22.724,22.803,2441792,14.728142857142858,13.99104761904762,79.31833186285355,0.6598675427095184,22.528285714285715,22.371666666666666,67.72082827257825,0.2547431027519167
2007-06-01,15.507,15.519,15.148,15.162,246601470,22.91,22.965,22.751,22.803,2326066,14.816999999999998,14.100761904761905,69.31249969675785,0.6636602613724829,22.561285714285713,22.413142857142855,62.814069799373804,0.26110709604450477
2007-06-04,15.193,15.591,15.098,15.538,247259754,22.733,22.892,22.724,22.883,1594506,14.971142857142857,14.228333333333332,71.90271788079029,0.6890629866910736,22.617,22.448285714285714,69.05370782176993,0.26949931761511436
2007-06-05,15.548,15.713,15.431,15.71,256806653,22.768,22.837,22.66,22.803,1547897,15.190428571428571,14.361666666666668,78.27988306241453,0.7148336348843749,22.701857142857143,22.475380952380952,67.08074475830415,0.2666214363087249
2007-06-06,15.667,15.885,15.616,15.833,310164573,22.707,22.733,22.536,22.536,2304805,15.373857142857142,14.481857142857141,79.54674189414894,0.7366900272308712,22.722,22.490952380952383,52.64408750028693,0.24002911977170882
2007-06-07,16.006,16.341,15.776,15.886,534344969,22.502,22.633,22.163,22.216,2782589,15.551285714285715,14.597619047619048,78.2070627543318,0.7496465736307645,22.677428571428575,22.487095238095236,45.62306867213034,0.19093224362707772
2007-06-08,16.089,16.112,15.659,15.944,346277112,22.181,22.608,22.181,22.528,1886024,15.656000000000002,14.705142857142857,78.12783971711917,0.7558815137032653,22.653142857142857,22.49942857142857,50.60804457038697,0.17517905298809566
2007-06-11,16.137,16.156,15.308,15.392,522698680,22.511,22.643,22.465,22.572,1262749,15.637857142857143,14.783476190476192,64.6405770455265,0.7081182158831076,22.62014285714286,22.519380952380953,49.37679736755745,0.16435043863575416
2007-06-12,15.285,15.589,15.151,15.417,397844813,22.413,22.572,22.287,22.305,1615326,15.674285714285714,14.854476190476191,62.80291945131655,0.6646214074384478,22.549000000000003,22.51509523809524,44.26299930396132,0.13269439675131878
2007-06-13,15.511,15.519,14.778,15.048,480137758,22.403,22.59,22.314,22.59,1747558,15.604285714285712,14.90404761904762,57.93159148638776,0.5935327807944706,22.507142857142856,22.52952380952381,51.91472533485745,0.12911551041164415
2007-06-14,15.009,15.295,14.91,15.208,271426767,22.572,22.821,22.572,22.803,955689,15.53257142857143,14.97252380952381,64.39119506785266,0.5438361897680579,22.50714285714286,22.555714285714288,62.06336276649595,0.14183159079609808
2007-06-15,15.443,15.451,15.351,15.431,226221000,22.92,23.008,22.874,22.92,976143,15.475142857142858,15.052714285714288,62.827224875049104,0.5164917245505762,22.562,22.578238095238095,60.96949400185007,0.15951135074635658
2007-06-18,15.788,16.03,15.693,16.017,253942219,23.059,23.059,22.864,22.982,740338,15.493857142857141,15.147952380952383,67.47263910801298,0.5359284914080984,22.67142857142857,22.606619047619045,59.776054764485494,0.17649109030002208
2007-06-19,15.974,16.008,15.742,15.836,263011080,22.845,23.017,22.837,22.974,1471688,15.478428571428571,15.231238095238094,58.82020863012054,0.5306105339157519,22.735142857142854,22.629095238095235,56.38888852340537,0.18714483393550907
2007-06-20,15.863,15.966,15.561,15.568,250306692,23.069,23.069,22.714,22.837,1250707,15.503571428571428,15.289857142857143,50.69940031122134,0.4990182819326794,22.773,22.640476190476193,50.775547120959075,0.18243030448826758
2007-06-21,15.579,15.916,15.457,15.866,241756386,22.698,22.965,22.651,22.956,1769171,15.567714285714285,15.353,60.220673390508274,0.49235177930283314,22.865999999999996,22.658761904761906,53.310254977782954,0.1861504844998194
2007-06-22,15.861,15.939,15.671,15.752,176219294,22.714,22.929,22.608,22.698,2133831,15.668285714285714,15.41457142857143,53.362664755789666,0.4724238723500722,22.881428571428575,22.668523809523812,46.28364779109239,0.16636258582511232
2007-06-25,15.905,16.017,15.503,15.666,269232607,22.707,22.855,22.502,22.616,1644092,15.733714285714285,15.48557142857143,49.2894054618696,0.44456669314377706,22.854714285714287,22.687904761904765,46.24648709456006,0.1424220659423625
2007-06-26,15.877,15.878,15.203,15.322,374081367,22.751,22.751,22.475,22.536,2342996,15.718142857142857,15.522380952380953,42.29725637860669,0.3902333852967512,22.799857142857142,22.694619047619046,49.99999969618056,0.11566043850212182
2007-06-27,15.448,15.628,15.272,15.61,271833544,22.475,22.821,22.421,22.76,4589021,15.66,15.568380952380954,46.114864683105836,0.36619180923088557,22.76814285714286,22.705666666666666,62.318840184572615,0.11124422966999603
2007-06-28,15.684,15.686,15.369,15.439,233910600,22.768,22.965,22.768,22.837,1914257,15.603285714285715,15.579238095238095,43.11050461021907,0.32954166491454195,22.74857142857143,22.712285714285713,57.830714237389806,0.11265894662864895
2007-06-29,15.623,15.878,15.507,15.628,316362049,22.92,22.982,22.608,22.76,1577437,15.611857142857144,15.584428571428573,53.57359153542391,0.31214862688989164,22.73757142857143,22.710238095238093,54.68594179182301,0.10634103032413122
2007-07-02,15.509,15.633,15.276,15.529,277528323,22.83,22.989,22.83,22.956,1887399,15.563714285714285,15.60190476190476,51.658767558287096,0.2870669175897813,22.73757142857143,22.717523809523808,66.82170494289213,0.11581455993940537
2007-07-03,15.623,16.315,15.561,16.285,324196349,23.025,23.169,23.017,23.114,1750759,15.63985714285714,15.63747619047619,66.43635372572177,0.32445228018838534,22.797,22.72852380952381,64.4911499430996,0.1345210055361079
2007-07-05,16.495,17.028,16.481,16.999,404690317,23.151,23.851,23.086,23.205,3779626,15.830285714285713,15.698857142857142,70.74357169552698,0.4070026095156294,22.88114285714286,22.747666666666667,61.9217076708755,0.1549033090031955
2007-07-06,17.052,17.076,16.7,16.943,243805189,23.239,23.335,23.178,23.248,3070500,16.061857142857143,15.751714285714286,68.21686723975037,0.4625733506179941,22.982857142857146,22.78157142857143,60.17369674787116,0.17253726973663674
2007-07-09,16.943,17.02,16.543,16.692,277427270,23.291,23.391,23.221,23.383,1136628,16.21642857142857,15.790095238095237,58.84665771327572,0.4808173973435732,23.07185714285714,22.837142857142858,61.89910927798965,0.19515604501512485
2007-07-10,16.527,17.223,16.497,16.95,349719688,23.16,23.317,23.069,23.114,2400633,16.432285714285715,15.838000000000001,64.31140778510797,0.5102129621873317,23.111428571428572,22.86504761904762,53.597121916567495,0.18919461772601665
2007-07-11,16.904,17.124,16.816,16.955,228826496,23.078,23.291,23.008,23.248,1227612,16.62185714285714,15.912428571428569,69.10994737736587,0.5278281430513925,23.181142857142852,22.897238095238095,60.57642776733411,0.19305737847983906
2007-07-12,17.137,17.192,16.955,17.167,196391708,23.3,23.7,23.283,23.638,1448601,16.855857142857143,15.995761904761904,68.36014649815357,0.5525257560582588,23.27857142857143,22.960714285714285,65.40198693964427,0.22499478501368841
2007-07-13,17.288,17.656,17.224,17.639,252948977,23.674,23.996,23.596,23.691,1888611,17.049285714285713,16.119142857142858,74.18610586039335,0.6032315695985879,23.360999999999997,23.013142857142856,74.7137874335526,0.2516808467138425
2007-07-16,17.744,17.925,17.611,17.684,260952496,23.665,23.818,23.605,23.764,1567490,17.147142857142857,16.237047619047615,76.13989609690194,0.6396736563370382,23.440857142857144,23.058904761904763,78.69999944910015,0.275543933838307
2007-07-17,17.709,17.88,17.611,17.788,197627504,23.755,23.941,23.736,23.842,1477595,17.267857142857142,16.349285714285713,84.06077315556611,0.6692317168148882,23.525714285714283,23.102809523809523,82.68268210332464,0.2973222051313975
2007-07-18,17.696,17.727,17.423,17.686,211062111,23.665,23.736,23.451,23.718,1726522,17.409857142857142,16.428761904761906,80.22714003401867,0.6766264169976495,23.57357142857143,23.137857142857143,75.2370911204852,0.3011049281657989
2007-07-19,17.965,18.032,17.887,17.927,204095535,23.932,24.024,23.833,23.913,3386150,17.54942857142857,16.528333333333332,85.50228276340414,0.6939342143830309,23.687714285714286,23.18257142857143,76.68650740396288,0.3161927604216288
2007-07-20,18.144,18.464,17.927,18.409,324422187,23.842,23.876,23.613,23.825,1769625,17.75714285714286,16.663619047619047,86.62101627266416,0.7380365147347341,23.770142857142854,23.229619047619046,76.27034974455607,0.317390432298172
2007-07-23,18.366,18.598,18.049,18.401,288496408,23.851,23.95,23.783,23.858,1240364,17.93342857142857,16.784333333333333,88.74797591946263,0.7635407498851023,23.80157142857143,23.272571428571432,74.19527841269647,0.31734427285901745
2007-07-24,17.781,18.058,17.18,17.271,500393811,23.605,23.868,23.461,23.621,1954888,17.880857142857145,16.856666666666666,62.083333120302306,0.6846789312720283,23.791571428571427,23.316523809523808,63.046834337284736,0.294785666200319
2007-07-25,17.596,17.717,17.288,17.578,418343924,23.621,23.825,23.16,23.647,4530508,17.865714285714287,16.947714285714284,57.881840236769484,0.639580025734471,23.77485714285714,23.36561904761905,61.76783766520249,0.2758262374369451
2007-07-26,18.688,19.018,17.539,18.696,609713291,23.647,23.647,22.892,23.291,3343879,17.995428571428572,17.10838095238095,68.51108744262825,0.6861426493077865,23.69614285714286,23.40157142857143,50.98128675776448,0.2294298047882961
2007-07-27,18.715,19.071,18.411,18.421,322997313,23.196,23.3,22.793,22.793,2316526,18.100428571428573,17.242238095238093,68.16558080388356,0.6928667259044552,23.563999999999997,23.403142857142857,38.44949078375377,0.15073824297196836
2007-07-30,18.476,18.628,17.876,18.112,308938917,22.892,23.034,22.733,22.874,1805983,18.126857142857144,17.36952380952381,62.079001898314736,0.6655893873302823,23.41557142857143,23.404904761904763,44.92814850845555,0.0938290336518044
2007-07-31,18.314,18.374,16.843,16.873,490674255,23.205,23.205,22.608,22.714,3080273,17.90742857142857,17.428809523809523,49.3216411829082,0.5377955820390632,23.256857142857143,23.402714285714286,38.83779241482892,0.03540923679239327
2007-08-01,17.111,17.34,16.363,17.288,487845317,22.733,23.354,22.457,22.938,10765940,17.748428571428573,17.51257142857143,50.9684647489101,0.46464891883894666,23.125428571428568,23.401857142857143,34.27672934417144,0.007104162480406018
2007-08-02,17.531,17.539,17.18,17.477,237703871,22.92,23.16,22.864,22.982,5674156,17.77785714285714,17.569333333333333,48.641850992457094,0.41712205828228477,23.034142857142857,23.395571428571426,34.009923105034346,-0.011643165399132016
2007-08-03,17.338,17.41,16.84,16.884,188995834,23.034,23.078,22.536,22.536,2989773,17.678714285714285,17.56385714285714,43.857493763205625,0.32782754293695504,22.875428571428568,23.363714285714284,26.29343615130965,-0.06177690473040087
2007-08-06,17.02,17.325,16.431,17.323,257826874,22.689,22.902,22.484,22.892,2821359,17.48257142857143,17.58195238095238,46.604352175776114,0.28915146917138657,22.81842857142857,23.346761904761905,33.437935680567975,-0.07195260472235887
2007-08-07,17.278,17.575,16.984,17.291,264743117,22.83,23.069,22.562,22.938,3507897,17.321142857142856,17.61047619047619,47.08573105220595,0.25300182198558474,22.839142857142857,23.32557142857143,36.02150519559099,-0.07543553087307231
2007-08-08,17.514,17.526,16.904,17.16,225182326,23.096,23.291,22.989,23.291,5945588,17.185142857142857,17.620476190476193,44.24778751770376,0.211346094737614,22.898714285714284,23.334,39.450474710886496,-0.04914511083875084
2007-08-09,16.79,17.032,16.017,16.188,313384801,22.974,23.47,22.59,22.76,4146941,17.087285714285716,17.583952380952383,34.4837221625301,0.09876287715316323,22.905285714285718,23.310761904761904,34.2966675080645,-0.07034611952025216
2007-08-10,15.752,16.36,15.408,16.006,393062029,22.429,22.707,22.163,22.438,5478426,16.90414285714286,17.528666666666666,33.665257062977275,-0.00508736884210137,22.83385714285714,23.253619047619047,30.706521622312124,-0.11184154091435872
2007-08-13,16.457,16.564,16.201,16.366,209871835,22.76,22.83,22.608,22.751,2993096,16.745428571428572,17.46804761904762,43.103185398042264,-0.05767559725614291,22.800857142857144,23.20885714285714,38.41853020823768,-0.11810899025829613
2007-08-14,16.43,16.431,15.841,15.882,205582841,22.768,22.803,22.181,22.287,1710662,16.602285714285717,17.382238095238097,37.414663027039886,-0.1368296155605222,22.765285714285714,23.13852380952381,33.786361355982606,-0.15868765865872447
2007-08-15,15.719,15.991,15.322,15.355,276360162,22.269,22.447,21.896,22.005,3457263,16.321142857142856,17.266380952380953,22.824141805834046,-0.23932544624845065,22.638571428571428,23.05104761904762,34.393203766625035,-0.21116738280539593
2007-08-16,14.97,15.175,14.295,14.989,519423293,21.843,21.932,21.248,21.86,4543690,15.992285714285714,17.137952380952385,22.491183021020106,-0.3460976731834542,22.484571428571428,22.962571428571426,37.616140024787384,-0.26144446146384226
2007-08-17,15.623,15.815,15.346,15.63,333047893,22.421,22.429,21.843,22.073,4507637,15.773714285714286,17.02857142857143,31.11111104481651,-0.37467309117317527,22.31057142857143,22.874952380952383,39.72813527668793,-0.28086445800292026
2007-08-20,15.878,15.945,15.431,15.649,223957303,22.253,22.297,22.039,22.153,2467008,15.696714285714284,16.89714285714286,38.56074756264475,-0.39127579083836395,22.223857142857145,22.795333333333332,42.65514516963288,-0.2864970540605718
2007-08-21,15.648,16.516,15.494,16.336,362635238,22.083,22.413,22.083,22.225,3212914,15.743857142857141,16.798809523809524,41.5332620808492,-0.3450212017915639,22.193428571428573,22.717571428571425,40.27815637744914,-0.28190154323325345
2007-08-22,16.815,16.999,16.692,16.969,292681523,22.519,22.572,22.395,22.519,2244287,15.83,16.78442857142857,45.812726567527505,-0.2543542593555621,22.160285714285717,22.665095238095237,44.089864534782194,-0.25163552713511805
2007-08-23,17.065,17.076,16.618,16.784,241472936,22.624,22.67,22.457,22.58,2144289,15.958857142857141,16.74661904761905,49.11629538924917,-0.19517811631475368,22.202142857142857,22.614285714285714,50.62287635653442,-0.22018909825897026
2007-08-24,16.716,17.338,16.624,17.328,253888243,22.58,22.946,22.528,22.902,2887926,16.240714285714287,16.68147619047619,50.04338006236207,-0.10319477784899789,22.330285714285715,22.595761904761904,50.14293862149769,-0.16735569559806862
2007-08-27,17.088,17.244,16.917,16.936,197001364,22.784,22.92,22.775,22.775,1652171,16.518857142857144,16.610761904761905,47.10109412715738,-0.061222706084102185,22.460999999999995,22.59490476190476,47.722827418798666,-0.13418587077145716
2007-08-28,16.757,16.958,16.216,16.24,328245497,22.689,22.707,22.278,22.367,3149112,16.606,16.521619047619048,43.122009479110616,-0.08316227713913449,22.503000000000004,22.570761904761905,37.286736234998855,-0.13921594111218738
2007-08-29,16.631,17.184,16.588,17.17,325045062,22.447,22.929,22.447,22.902,3680714,16.823285714285714,16.535761904761905,57.38790237685367,-0.02521564731456749,22.609999999999996,22.57971428571429,51.95162157027962,-0.0988923102838477
2007-08-30,16.977,17.703,16.943,17.447,399939244,22.76,23.16,22.598,22.999,4851002,16.982,16.543333333333333,60.68832504826633,0.042568357788034916,22.720571428571425,22.582619047619044,58.21857579400525,-0.058434852395159
2007-08-31,17.875,17.887,17.598,17.732,244094374,23.248,23.248,23.008,23.151,5234573,17.091,16.555476190476192,60.24602447593093,0.11792541753750285,22.81085714285714,22.590666666666667,56.150061258886545,-0.013946133509204373
2007-09-04,17.927,18.662,17.908,18.462,365720853,23.186,23.656,23.151,23.504,4999254,17.330714285714286,16.630619047619046,68.66319430536967,0.2338555877966293,22.942857142857143,22.636761904761904,69.37281089741506,0.049228174831746685
2007-09-05,18.585,18.674,17.43,17.514,647417491,23.418,23.443,23.169,23.256,2770488,17.357285714285716,16.639714285714287,64.72112356387619,0.24639511620139842,22.99342857142857,22.654095238095238,70.13195977410768,0.07837923492985155
2007-09-06,17.366,17.621,16.993,17.29,529504287,23.345,23.391,23.178,23.373,2574543,17.407857142857143,16.639666666666667,65.99916549520393,0.23554266562164017,23.078857142857146,22.674809523809525,74.56966513674072,0.1096585072582279
2007-09-07,16.906,16.943,16.648,16.875,398554970,23.008,23.069,22.76,22.892,5329511,17.498571428571427,16.626095238095235,58.93754474872567,0.1912503733939488,23.15385714285714,22.655809523809523,62.234836907293754,0.0945450196834976
2007-09-10,17.543,17.677,17.154,17.507,414352649,23.041,23.114,22.724,22.845,3937292,17.546714285714284,16.688904761904762,62.25917117027865,0.2047848980201863,23.145714285714288,22.659857142857142,60.44055496494634,0.0778772442937985
2007-09-11,17.661,17.709,17.129,17.353,270375496,22.989,23.256,22.982,23.178,2790960,17.533285714285714,16.75304761904762,57.21788491113551,0.20077023898922874,23.171285714285716,22.695095238095238,63.3286710806709,0.09049505851219664
2007-09-12,17.416,17.853,17.386,17.525,285182768,23.114,23.308,23.059,23.114,3136177,17.503714285714285,16.808238095238092,54.22235711435098,0.20905766864886033,23.166,22.712380952380954,58.89387120343374,0.09424411456920723
2007-09-13,17.772,17.801,17.499,17.571,182992127,23.239,23.248,23.086,23.114,2064538,17.37642857142857,16.888666666666666,56.10550802397563,0.21683776118960907,23.110285714285716,22.751761904761903,58.13032861942005,0.09610740219713065
2007-09-14,17.487,17.798,17.441,17.776,169371181,22.92,23.105,22.92,22.999,3257886,17.413857142857143,17.00395238095238,53.668522641441314,0.2368154660441597,23.07357142857143,22.799095238095237,51.576210360069204,0.08729821270679139
2007-09-17,17.8,18.003,17.624,17.723,220975432,22.989,23.096,22.902,22.989,1045261,17.475714285714286,17.13414285714286,56.823304873326464,0.2455408420294134,23.018714285714285,22.852857142857143,53.61486461128108,0.07860385384448065
2007-09-18,17.795,18.295,17.653,18.048,296192315,23.186,23.451,22.803,23.443,3817719,17.643285714285714,17.249285714285712,66.75315030864638,0.27550470250755765,23.09742857142857,22.918095238095237,67.89753794059692,0.10711278802535418
2007-09-19,18.315,18.334,17.853,18.025,286043490,23.577,23.665,23.443,23.532,2331013,17.717285714285715,17.36242857142857,59.52327894111694,0.2940062490074382,23.19557142857143,22.983761904761906,62.3046871592712,0.135327904115492
2007-09-20,17.945,18.156,17.843,17.967,191903497,23.495,23.7,23.495,23.621,2084782,17.805,17.440095238095235,56.088992790340534,0.3005244834559768,23.258857142857146,23.050238095238097,62.18652003502689,0.16299128106228977
2007-09-21,18.068,18.524,17.967,18.461,317434345,23.665,23.802,23.647,23.755,3967325,17.938714285714287,17.511142857142858,58.13797704533786,0.3416139892665875,23.350428571428573,23.10909523809524,61.91791599571786,0.1934968751822943
2007-09-24,18.781,19.189,18.781,18.99,292461723,23.802,23.977,23.691,23.691,7047707,18.14142857142857,17.616190476190475,56.171107810566724,0.4121130153089041,23.432857142857138,23.162000000000003,54.164810352647,0.21008676373577373
2007-09-25,18.804,19.62,18.804,19.615,331618710,23.7,24.005,23.647,23.932,3337343,18.40414285714286,17.725095238095236,76.56131452038979,0.5125084002103293,23.566142857142857,23.211047619047616,65.10276992339638,0.23991545973937178
2007-09-26,19.776,19.849,19.368,19.565,271691797,24.322,24.322,23.96,24.081,4366417,18.667285714285715,17.850285714285715,80.08463339825849,0.5813365974953726,23.722142857142853,23.273238095238096,65.59471325183873,0.27243748128362455
2007-09-27,19.698,19.79,19.507,19.787,182925326,24.163,24.163,24.024,24.064,3041352,18.915714285714284,18.019190476190477,90.57970979149506,0.646346306507926,23.81085714285714,23.354047619047616,82.44739692454952,0.29345687159569067
2007-09-28,19.644,19.798,19.562,19.653,171131375,24.332,24.332,23.923,23.977,2984888,19.148285714285713,18.13742857142857,84.72491870998422,0.6792246106458748,23.87442857142857,23.405238095238094,80.66088779563795,0.29964064609550434
2007-10-01,19.802,20.16,19.586,20.02,233145108,24.155,24.332,24.024,24.235,11407712,19.441571428571425,18.25995238095238,90.37238835446162,0.7265198676126943,23.962142857142858,23.46409523809524,79.84189660204035,0.32165197203017115
2007-10-02,20.079,20.31,19.964,20.292,220543979,24.422,24.422,24.209,24.322,4000166,19.703142857142858,18.38185714285714,90.65530377044547,0.776993133126723,24.043142857142858,23.519857142857145,83.66778084094264,0.34217193426353987
2007-10-03,20.234,20.387,20.107,20.223,192841867,24.2,24.269,24.005,24.041,2310091,19.879285714285714,18.465714285714284,88.70402765853576,0.8021788182659009,24.093142857142855,23.545428571428573,72.33734890953117,0.33193347807300455
2007-10-04,20.229,20.243,19.657,20.008,182716015,24.155,24.155,23.977,24.099,5710270,19.93542857142857,18.584476190476188,82.47962713774307,0.7956185565570983,24.116999999999997,23.58557142857143,77.25470709535895,0.3247559585154818
2007-10-05,20.282,20.692,20.194,20.675,261664740,24.209,24.422,24.192,24.36,2171959,20.094,18.745666666666665,86.44444414562416,0.8346198494455628,24.156857142857145,23.632571428571428,80.21154644206189,0.33625213597309056
2007-10-08,20.894,21.504,20.87,21.504,232735102,24.341,24.5,24.322,24.404,973329,20.339285714285715,18.96609523809524,87.94466376125928,0.9217961347633548,24.20542857142857,23.704571428571427,75.84722912218335,0.3449371509501553
2007-10-09,21.783,21.914,21.345,21.497,307868594,24.574,24.635,24.439,24.582,3045514,20.602714285714285,19.15609523809524,88.25473749767157,0.9790334393882532,24.291857142857143,23.787285714285716,76.95071813279777,0.3620101723601046
2007-10-10,21.464,21.5,21.208,21.358,185672389,24.875,24.875,24.565,24.661,2017600,20.793857142857142,19.346809523809526,86.70707919162174,1.0016320861526218,24.352714285714285,23.857904761904763,76.83178479068894,0.3775629934378699
2007-10-11,21.706,22.01,19.619,20.776,455246229,24.769,24.901,24.235,24.394,5519611,20.863,19.501619047619048,74.5910344074199,0.9614956175360732,24.363,23.918857142857142,65.42732935008081,0.36414639464195275
2007-10-12,20.895,21.422,20.72,21.419,275185100,24.456,24.661,24.422,24.635,2460596,21.03385714285714,19.684857142857144,75.19186868851148,0.9703858986195613,24.447857142857142,23.991285714285716,70.99644083899015,0.3687100691506586
2007-10-15,21.511,21.714,20.938,21.382,300342626,24.376,24.695,24.322,24.456,5706889,21.230142857142855,19.856571428571428,70.87172194845168,0.9633411228460069,24.498857142857144,24.060666666666666,61.98536099368934,0.3538045711828275
2007-10-16,21.184,21.792,21.148,21.715,296293365,24.394,24.537,24.332,24.456,6301599,21.378714285714288,20.046666666666663,73.80425132124452,0.9734075677773077,24.512571428571427,24.130523809523808,59.20471240605497,0.3380945135592235
2007-10-17,22.116,22.159,21.668,22.125,314097892,24.805,24.805,24.37,24.661,7402372,21.46742857142857,20.240809523809524,74.85119025341905,1.0029079725778764,24.549285714285713,24.188523809523808,63.415729938058305,0.3382864112779451
2007-10-18,21.961,22.307,21.907,22.218,229374861,24.617,24.751,24.528,24.723,2696317,21.57042857142857,20.44047619047619,77.50375271605132,1.0220104780760089,24.56942857142857,24.245238095238093,66.954545028471,0.33952751164130035
2007-10-19,22.303,22.365,21.771,21.824,359678702,24.723,24.732,24.081,24.137,3426159,21.637,20.624142857142857,69.2324091749992,0.9938997860523102,24.494571428571426,24.269809523809524,48.061708594595,0.28988418558248696
2007-10-22,21.789,22.398,21.765,22.33,443542508,23.96,24.315,23.932,24.287,3776213,21.858999999999998,20.80838095238095,70.69455706951179,1.0009139186713263,24.479285714285712,24.295142857142856,49.32458483576063,0.25965213028760914
